"","year","NAME","month_min","day_min","hour_min","DIST2LAND_min","LANDFALL_min","USA_WIND_min","USA_PRES_min","USA_SSHS_min","STORM_SPEE_min","STORM_DIR_min","depth_min","avg_Global_ocean_SST_anom_min","North_Atlantic_SST_anom_min","GISTEMP_min","CO2_avg_annual_min","nao_min","AMO_min","month_mean","day_mean","hour_mean","DIST2LAND_mean","LANDFALL_mean","USA_WIND_mean","USA_PRES_mean","USA_SSHS_mean","STORM_SPEE_mean","STORM_DIR_mean","depth_mean","avg_Global_ocean_SST_anom_mean","North_Atlantic_SST_anom_mean","GISTEMP_mean","CO2_avg_annual_mean","nao_mean","AMO_mean","month_max","day_max","hour_max","DIST2LAND_max","LANDFALL_max","USA_WIND_max","USA_PRES_max","USA_SSHS_max","STORM_SPEE_max","STORM_DIR_max","depth_max","avg_Global_ocean_SST_anom_max","North_Atlantic_SST_anom_max","GISTEMP_max","CO2_avg_annual_max","nao_max","AMO_max"
"55",1976,"FRANCES",8,1,0,1156,1149,25,963,-4,4,0,-6176,-0.307234,-0.564124,-0.18,332.04,-1.29,-0.2,8.59550561797753,14.1011235955056,10.5168539325843,1573.50561797753,1557.26136363636,61.4943820224719,983.392857142857,-0.550561797752809,13.4943820224719,158.23595505618,-4027.5393258427,-0.307234,-0.564124,-0.126404494382022,332.04,0.00842696629213478,-0.19676404494382,9,31,21,2164,2160,100,1009,3,21,357,-845,-0.307234,-0.564124,-0.09,332.04,1.92,-0.192
"56",1976,"GLORIA",9,1,0,942,942,20,970,-4,5,0,-6403,-0.307234,-0.564124,-0.26,332.04,-1.29,-0.3,9.47826086956522,15.9565217391304,10.695652173913,1259.02898550725,1246.55882352941,55.1594202898551,992.666666666667,0.202898550724638,9.68115942028986,130.782608695652,-5287.02898550725,-0.307234,-0.564124,-0.171304347826087,332.04,-0.711304347826087,-0.247826086956522,10,30,21,1693,1627,90,1009,2,35,353,-3587,-0.307234,-0.564124,-0.09,332.04,-0.08,-0.2
"57",1976,"HOLLY",10,22,0,914,907,25,990,-4,6,4,-6318,-0.307234,-0.564124,-0.26,332.04,-0.08,-0.3,10,25.4313725490196,10.6470588235294,1289.82352941176,1270.64,42.3333333333333,996.529411764706,-0.254901960784314,15.7254901960784,103.352941176471,-5205.33333333333,-0.307234,-0.564124,-0.26,332.04,-0.08,-0.3,10,29,21,1671,1650,65,1006,1,45,358,-2492,-0.307234,-0.564124,-0.26,332.04,-0.08,-0.3
"58",1977,"ANITA",8,1,0,0,0,20,926,-1,3,227,-3438,-0.239142,-0.534427666666667,0.02,333.83,-0.28,-0.238,8.48717948717949,16.3333333333333,10.5384615384615,212.769230769231,207.078947368421,73.1538461538462,980.615384615385,1.20512820512821,7.79487179487179,251.487179487179,-1707.64102564103,-0.239142,-0.534427666666667,0.107179487179487,333.83,0.0366666666666667,-0.193384615384615,9,31,21,403,389,150,1012,5,19,288,2094,-0.239142,-0.534427666666667,0.19,333.83,0.37,-0.151
"59",1977,"BABE",9,3,0,0,0,25,995,-2,3,0,-3184,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238,9,5.68085106382979,10.6595744680851,76.5744680851064,68.195652173913,35.1276595744681,1003.04347826087,-0.978723404255319,8.70212765957447,121.212765957447,-535.702127659574,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238,9,9,21,335,309,65,1012,1,12,347,806,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238
"60",1977,"CLARA",9,5,0,0,0,20,993,-4,3,9,-5197,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238,9,8.30357142857143,10.5,602.678571428571,591.545454545455,40.3214285714286,1004.16071428571,-0.642857142857143,9.98214285714286,103.535714285714,-3448.16071428571,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238,9,12,21,1158,1153,65,1015,1,31,351,8,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238
"61",1977,"DOROTHY",9,26,0,130,113,20,980,-4,14,16,-5437,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238,9,28.0689655172414,10.3448275862069,792.758620689655,770.392857142857,51.4827586206897,994.448275862069,-0.551724137931034,20.8275862068966,42.4827586206897,-4118.86206896552,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238,9,30,21,1214,1186,75,1010,1,30,69,-84,-0.239142,-0.534427666666667,0.02,333.83,0.37,-0.238
"62",1977,"EVELYN",10,13,0,0,0,30,994,-4,18,0,-5760,-0.239142,-0.534427666666667,0.04,333.83,0.52,-0.23,10,14.4210526315789,10.8947368421053,605.789473684211,573,51.0526315789474,1000.73684210526,-0.0526315789473684,25.7368421052632,100.263157894737,-3309.52631578947,-0.239142,-0.534427666666667,0.04,333.83,0.52,-0.23,10,16,21,1210,1195,70,1010,1,35,348,26,-0.239142,-0.534427666666667,0.04,333.83,0.52,-0.23
"63",1977,"FRIEDA",10,16,0,0,0,20,1005,-1,2,251,-4950,-0.239142,-0.534427666666667,0.04,333.83,0.52,-0.23,10,17.4210526315789,10.8947368421053,146.684210526316,142.666666666667,33.9473684210526,1007.68421052632,-0.526315789473684,5.57894736842105,271.210526315789,-2780.36842105263,-0.239142,-0.534427666666667,0.04,333.83,0.52,-0.23,10,19,21,204,198,50,1011,0,9,280,2,-0.239142,-0.534427666666667,0.04,333.83,0.52,-0.23
"64",1978,"AMELIA",7,1,0,0,0,25,1005,-1,7,324,-33,-0.239514666666667,-0.484397333333333,-0.18,335.4,-1.14,-0.283,7.09090909090909,28.0909090909091,11.1818181818182,1.81818181818182,0,34.5454545454545,1007.54545454545,-0.454545454545455,8.27272727272727,331.181818181818,71.2727272727273,-0.239514666666667,-0.484397333333333,0.0472727272727273,335.4,-0.978181818181818,-0.278454545454545,8,31,21,20,0,45,1010,0,9,337,266,-0.239514666666667,-0.484397333333333,0.07,335.4,0.64,-0.233
"65",1978,"BESS",8,5,0,0,0,20,1005,-1,3,188,-3838,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233,8,6.56,10.56,256.28,247.291666666667,33.76,1008.24,-0.48,7,226.16,-2595.32,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233,8,8,21,453,442,45,1012,0,11,250,109,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233
"66",1978,"CORA",8,7,0,89,90,25,980,-1,12,258,-6379,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233,8,9.2972972972973,10.8648648648649,920.864864864865,896.944444444444,48.0540540540541,1002.16216216216,-0.108108108108108,18.5675675675676,269.594594594595,-3640.91891891892,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233,8,12,21,1874,1864,80,1010,1,22,289,-28,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233
"67",1978,"DEBRA",8,26,0,0,0,15,1000,-1,8,1,-3736,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233,8,27.6666666666667,11,220.333333333333,211.076923076923,28.4814814814815,1003.25,-0.814814814814815,11.3333333333333,173.481481481481,-1658.51851851852,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233,8,29,21,461,441,50,1010,0,24,348,149,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.64,-0.233
"68",1978,"ELLA",8,1,0,72,63,20,956,-1,3,14,-6329,-0.239514666666667,-0.484397333333333,-0.18,335.4,0.46,-0.233,8.69811320754717,11.188679245283,10.0754716981132,642.981132075472,619.538461538462,80.2264150943396,978.754716981132,1.60377358490566,15.8867924528302,177.018867924528,-4827.88679245283,-0.239514666666667,-0.484397333333333,-0.0194339622641509,335.4,0.514339622641509,-0.207169811320755,9,31,21,1061,1045,120,1012,4,41,319,-87,-0.239514666666667,-0.484397333333333,0.05,335.4,0.64,-0.196
"69",1978,"FLOSSIE",9,4,0,584,591,25,976,-4,1,0,-6300,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196,9,9.6969696969697,10.2727272727273,1405.08080808081,1385.33673469388,47.3535353535354,997.736842105263,-0.0505050505050505,15,151.080808080808,-4760.81818181818,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196,9,16,21,1949,1925,85,1010,2,40,357,-2859,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196
"70",1978,"GRETA",9,13,0,0,0,25,947,-1,8,241,-4684,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196,9,16.4313725490196,10.6470588235294,153.843137254902,144.48,62.0392156862745,975.464285714286,0.725490196078431,12.3333333333333,278.647058823529,-1656.39215686275,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196,9,20,21,423,411,115,1004,4,21,296,1775,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196
"71",1978,"HOPE",9,12,0,115,115,25,987,-4,7,1,-5630,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196,9,16.2948717948718,10.0769230769231,991.5,979.168831168831,38.7948717948718,1002.79245283019,-1.15384615384615,16.4102564102564,72.1923076923077,-4132.83333333333,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196,9,21,21,1595,1506,55,1012,0,34,355,-526,-0.239514666666667,-0.484397333333333,0.05,335.4,0.46,-0.196
"72",1978,"IRMA",10,2,0,1367,1376,30,1001,-4,3,0,-4315,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214,10,3.66666666666667,11,1540.03703703704,1535.23076923077,34.962962962963,1003.8,-1.33333333333333,9.96296296296296,22.1851851851852,-3138.33333333333,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214,10,5,21,1682,1673,45,1010,0,38,359,-1008,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214
"73",1978,"JULIET",10,7,0,258,251,25,1006,-1,10,13,-6452,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214,10,9.19354838709677,10.3548387096774,568.741935483871,535.1,40.2258064516129,1006.8064516129,-0.193548387096774,14.5483870967742,272.322580645161,-5518.45161290323,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214,10,11,21,1003,982,45,1011,0,22,358,-5052,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214
"74",1978,"KENDRA",10,1,0,258,258,30,990,-4,5,2,-5572,-0.239514666666667,-0.484397333333333,0,335.4,1.93,-0.214,10.4468085106383,17.3404255319149,10.4042553191489,700.595744680851,674.652173913043,44.8510638297872,1001.25,-1.4468085106383,20.7234042553191,107.425531914894,-4881.59574468085,-0.239514666666667,-0.484397333333333,0.0714893617021277,335.4,2.42595744680851,-0.17468085106383,11,31,21,1544,1483,70,1008,1,51,359,-2895,-0.239514666666667,-0.484397333333333,0.16,335.4,3.04,-0.126
"75",1979,"ANA",6,19,0,369,369,25,1005,-1,9,266,-5367,-0.193292,-0.463173333333333,0.14,336.84,1.6,-0.048,6,21.2972972972973,10.8648648648649,676.054054054054,665.638888888889,30.3243243243243,1009.18918918919,-0.756756756756757,12.1891891891892,282.783783783784,-4423.7027027027,-0.193292,-0.463173333333333,0.14,336.84,1.6,-0.048,6,24,21,944,912,50,1012,0,17,309,-1307,-0.193292,-0.463173333333333,0.14,336.84,1.6,-0.048
"76",1979,"BOB",7,9,0,0,0,20,986,-1,7,0,-4104,-0.193292,-0.463173333333333,0.03,336.84,0.83,-0.1,7,12.5614035087719,10.5263157894737,100.035087719298,88.75,30.280701754386,1004.75438596491,-0.666666666666667,11.5964912280702,74.7543859649123,-896.421052631579,-0.193292,-0.463173333333333,0.03,336.84,0.83,-0.1,7,16,21,478,437,65,1014,1,20,196,1093,-0.193292,-0.463173333333333,0.03,336.84,0.83,-0.1
"77",1979,"CLAUDETTE",7,15,0,0,0,15,997,-1,1,0,-6439,-0.193292,-0.463173333333333,0.03,336.84,0.83,-0.1,7,22.0619469026549,10.5132743362832,211.053097345133,196.776785714286,26.3982300884956,1007.82300884956,-0.823008849557522,12.7964601769912,241.946902654867,-1415.72566371681,-0.193292,-0.463173333333333,0.03,336.84,0.83,-0.1,7,29,21,1070,1013,45,1014,0,23,359,1065,-0.193292,-0.463173333333333,0.03,336.84,0.83,-0.1
"78",1979,"DAVID",8,1,0,0,0,25,924,-4,7,5,-5544,-0.193292,-0.463173333333333,0.14,336.84,0.96,-0.121,8.52293577981651,15.5963302752294,10.6238532110092,328.54128440367,309.972222222222,83.0550458715596,969.064220183486,1.36697247706422,15.5596330275229,236.422018348624,-2022.63302752294,-0.193292,-0.463173333333333,0.207981651376147,336.84,0.986146788990826,-0.117862385321101,9,31,21,1686,1662,150,1008,5,39,355,2540,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115
"79",1979,"ELENA",8,1,0,0,0,25,1004,-1,4,0,-3359,-0.193292,-0.463173333333333,0.14,336.84,0.96,-0.121,8.36,19.92,10.08,201.12,191,32.12,1007.24,-0.4,7,253.56,-1385.16,-0.193292,-0.463173333333333,0.1868,336.84,0.978,-0.11884,9,31,21,390,369,35,1008,0,11,347,29,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115
"80",1979,"FREDERIC",8,1,0,0,0,25,943,-4,3,7,-5951,-0.193292,-0.463173333333333,0.14,336.84,0.96,-0.121,8.83703703703704,11.237037037037,10.5555555555556,396.385185185185,381.492537313433,51.9703703703704,993.511111111111,0.140740740740741,14.1111111111111,268.674074074074,-2214.51111111111,-0.193292,-0.463173333333333,0.248814814814815,336.84,1.00185185185185,-0.115977777777778,9,31,21,1741,1718,115,1009,4,84,353,445,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115
"81",1979,"GLORIA",9,4,0,386,386,25,975,-4,2,8,-5934,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115,9,9.46590909090909,10.5340909090909,1652.625,1641.8275862069,62.0227272727273,989.659090909091,0.477272727272727,11.7045454545455,224.738636363636,-4437.39772727273,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115,9,15,21,2313,2297,85,1005,2,23,343,-1757,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115
"82",1979,"HENRI",9,15,0,10,0,20,983,-4,1,0,-3760,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115,9,19.3246753246753,10.2077922077922,236.558441558442,229.197368421053,34.3246753246753,1003.42857142857,-0.623376623376623,6.01298701298701,142.753246753247,-2512.1038961039,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115,9,24,21,423,416,75,1011,1,12,355,-3,-0.193292,-0.463173333333333,0.27,336.84,1.01,-0.115
"83",1980,"ALLEN",7,1,0,0,0,25,899,-3,5,267,-5876,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018,7.95604395604396,7.04395604395604,10.6483516483516,457.296703296703,436.455555555556,97.7032967032967,956.965517241379,2.40659340659341,16.2967032967033,286.791208791209,-2914.49450549451,-0.193073666666667,-0.397842666666667,0.241758241758242,338.75,-2.16,0.0191868131868132,8,31,21,1695,1655,165,1010,5,23,312,1104,-0.193073666666667,-0.397842666666667,0.28,338.75,-0.42,0.045
"84",1980,"BONNIE",8,14,0,1076,1070,25,975,-4,10,0,-6006,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018,8,16.4468085106383,10.2765957446809,1930.8085106383,1921.76086956522,59.8723404255319,992.085106382979,0.574468085106383,17.4468085106383,236.744680851064,-4573.42553191489,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018,8,19,21,2282,2267,85,1010,2,48,359,-2363,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018
"85",1980,"CHARLEY",8,20,0,225,225,25,989,-2,8,4,-5422,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018,8,22.6744186046512,10.8139534883721,668.139534883721,644.738095238095,47.3023255813954,998.697674418605,-0.720930232558139,15.9302325581395,119.348837209302,-4922.20930232558,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018,8,25,21,1269,1158,70,1010,1,38,358,-2521,-0.193073666666667,-0.397842666666667,0.24,338.75,-2.24,0.018
"86",1980,"DANIELLE",9,4,0,0,0,20,1004,-1,4,252,-68,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,5.69565217391304,10.304347826087,35.304347826087,31.1363636363636,28.9130434782609,1008.13043478261,-0.739130434782609,7.82608695652174,274.695652173913,43.6521739130435,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,7,21,112,106,50,1010,0,13,310,261,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013
"87",1980,"EARL",9,4,0,771,771,25,985,-4,11,5,-5927,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,7.30188679245283,10.7547169811321,1572.71698113208,1552.59615384615,51.0754716981132,995.106382978723,0.0188679245283019,19.7547169811321,220.830188679245,-4441.54716981132,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,11,21,2336,2311,65,1008,1,38,353,-2619,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013
"88",1980,"FRANCES",9,6,0,239,239,25,958,-4,4,0,-6414,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,13.0661157024793,10.4132231404959,1410.85123966942,1398.03333333333,76.5537190082645,974.677685950413,1.22314049586777,11.7685950413223,215.619834710744,-4863.80991735537,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,21,21,2116,2108,100,1010,3,35,355,-2325,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013
"89",1980,"GEORGES",9,1,0,195,189,20,993,-3,8,0,-5922,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,4.44444444444444,10.3333333333333,954.666666666667,927.91935483871,34.5714285714286,1007.49206349206,-1.15873015873016,19.7777777777778,207.333333333333,-4789.60317460317,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,8,21,1928,1878,70,1014,1,41,341,-74,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013
"90",1980,"HERMINE",9,20,0,0,0,25,993,-1,0,0,-5338,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,22.8,10.8,77.6,64.8863636363636,44.5555555555556,998.777777777778,-0.222222222222222,9.13333333333333,242.666666666667,-429.955555555556,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013,9,26,21,386,361,60,1008,0,15,304,2003,-0.193073666666667,-0.397842666666667,0.21,338.75,0.66,-0.013
"91",1980,"IVAN",10,1,0,663,663,25,970,-4,3,7,-5376,-0.193073666666667,-0.397842666666667,0.2,338.75,-1.77,-0.067,10,6.06741573033708,10.3820224719101,1334.43820224719,1321.44318181818,60.7078651685393,989.23595505618,-0.404494382022472,12.8651685393258,187.292134831461,-4205.5393258427,-0.193073666666667,-0.397842666666667,0.2,338.75,-1.77,-0.067,10,12,21,2086,2071,90,1010,2,39,355,-1532,-0.193073666666667,-0.397842666666667,0.2,338.75,-1.77,-0.067
"92",1980,"JEANNE",11,7,0,21,0,20,986,-3,1,8,-5173,-0.193073666666667,-0.397842666666667,0.3,338.75,-0.37,-0.202,11,11.5652173913043,10.4347826086957,239.159420289855,226.705882352941,45.1159420289855,999.550724637681,-0.405797101449275,6.7536231884058,266.101449275362,-2430.23188405797,-0.193073666666667,-0.397842666666667,0.3,338.75,-0.37,-0.202,11,16,21,445,440,85,1008,2,15,350,-15,-0.193073666666667,-0.397842666666667,0.3,338.75,-0.37,-0.202
"93",1980,"KARL",11,25,0,1209,1205,50,985,-4,2,13,-5321,-0.193073666666667,-0.397842666666667,0.3,338.75,-0.37,-0.202,11,26.08,10.08,1421.48,1407.45833333333,65.2,987.84,0.08,14.32,100.28,-4479.24,-0.193073666666667,-0.397842666666667,0.3,338.75,-0.37,-0.202,11,28,21,1629,1619,75,990,1,29,357,-3268,-0.193073666666667,-0.397842666666667,0.3,338.75,-0.37,-0.202
"94",1981,"ARLENE",5,6,0,0,0,25,999,-1,8,36,-6871,-0.186513,-0.436546333333333,0.25,340.11,0.2,-0.085,5,7.57142857142857,10.2857142857143,213.380952380952,189.4,34.2857142857143,1004.09523809524,-0.571428571428571,13.5238095238095,66.2857142857143,-3455,-0.186513,-0.436546333333333,0.25,340.11,0.2,-0.085,5,9,21,374,328,50,1010,0,19,92,95,-0.186513,-0.436546333333333,0.25,340.11,0.2,-0.085
"95",1981,"BRET",6,1,0,0,0,20,996,-2,8,269,-5078,-0.186513,-0.436546333333333,0.31,340.11,-0.45,-0.095,6.29411764705882,21.2352941176471,10.5882352941176,328.058823529412,301.625,47.1764705882353,1001.86666666667,-0.882352941176471,14.6470588235294,283.294117647059,-2946.94117647059,-0.186513,-0.436546333333333,0.321764705882353,340.11,-0.302941176470588,-0.0724117647058824,7,30,21,767,726,60,1012,0,24,308,588,-0.186513,-0.436546333333333,0.35,340.11,0.05,-0.063
"96",1981,"CINDY",8,2,0,348,341,30,1002,-4,7,24,-5046,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.116,8,3.69565217391304,10.304347826087,512.782608695652,502.227272727273,39.9565217391304,1004.69565217391,-0.739130434782609,14.1739130434783,56,-4401.17391304348,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.116,8,5,21,651,627,50,1010,0,25,74,-59,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.116
"97",1981,"DENNIS",8,7,0,0,0,15,995,-4,3,0,-5897,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.116,8,14.1583333333333,10.525,478.883333333333,457.470588235294,33.575,1003.22680412371,-0.775,14.5333333333333,202.625,-2800.575,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.116,8,22,21,1763,1753,70,1011,1,26,357,201,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.116
"98",1981,"EMILY",8,1,0,411,411,30,966,-4,3,0,-5423,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.116,8.95698924731183,7.13978494623656,10.6451612903226,770.010752688172,756.184782608696,55.5913978494624,985.935483870968,0.021505376344086,8.29032258064516,74.8387096774194,-4742.43010752688,-0.186513,-0.436546333333333,0.177741935483871,340.11,-1.37086021505376,-0.0403978494623656,9,31,21,1051,1036,80,1008,1,13,341,-3215,-0.186513,-0.436546333333333,0.35,340.11,0.39,-0.037
"99",1981,"FLOYD",9,3,0,155,149,20,975,-1,8,0,-7798,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037,9,7.56164383561644,10.5205479452055,948.465753424658,930.458333333333,56.1095890410959,1000.1095890411,0.589041095890411,13.8082191780822,143.904109589041,-4515.2602739726,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037,9,12,21,1704,1690,100,1010,3,23,348,-30,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037
"100",1981,"GERT",9,7,0,0,0,20,988,-1,10,5,-8364,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037,9,10.943661971831,10.3521126760563,722.788732394366,691.7,50.5352112676056,1004.3661971831,0.183098591549296,18.7183098591549,156.915492957746,-3997.21126760563,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037,9,15,21,1834,1799,90,1013,2,32,342,37,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037
"101",1981,"HARVEY",9,11,0,663,663,25,946,-4,8,2,-6061,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037,9,15.4328358208955,10.6119402985075,1137.53731343284,1112.27272727273,65.044776119403,986.313432835821,0.552238805970149,14.910447761194,155.537313432836,-5063.79104477612,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037,9,20,21,1879,1770,115,1009,4,26,356,-1500,-0.186513,-0.436546333333333,0.17,340.11,-1.45,-0.037
